Site,Plot,Year,Block,Trt,category,biomass
SEV.black,18,2017,6,con,MAPIP,0.02003
SEV.black,18,2018,6,con,MAPIP,1.342035
SEV.black,19,2015,6,chr,MAPIP,0.02003
SEV.black,19,2017,6,chr,MAPIP,0.02003
SEV.black,19,2018,6,chr,MAPIP,1.544
SEV.black,20,2018,6,deluge,MAPIP,0.02003
SEV.black,21,2014,2,con,MAPIP,0.6955
SEV.black,21,2015,2,con,MAPIP,0.50075
SEV.black,21,2016,2,con,MAPIP,1.83092
SEV.black,21,2017,2,con,MAPIP,0.992603333
SEV.black,21,2018,2,con,MAPIP,0.959405
SEV.black,22,2018,1,chr,MAPIP,0.6955
SEV.black,23,2017,1,con,MAPIP,0.2782
SEV.black,23,2018,1,con,MAPIP,0.804176667
SEV.black,24,2017,4,chr,MAPIP,0.12018
SEV.black,24,2018,4,chr,MAPIP,5.26420875
SEV.black,25,2014,1,deluge,MAPIP,0.23925
SEV.black,25,2015,1,deluge,MAPIP,0.8485
SEV.black,25,2016,1,deluge,MAPIP,0.389475
SEV.black,25,2017,1,deluge,MAPIP,4.006
SEV.black,25,2018,1,deluge,MAPIP,0.02003
SEV.black,26,2017,2,chr,MAPIP,0.02003
SEV.black,26,2018,2,chr,MAPIP,1.0196
SEV.black,27,2014,3,con,MAPIP,0.23925
SEV.black,27,2015,3,con,MAPIP,0.2003
SEV.black,27,2017,3,con,MAPIP,0.266326667
SEV.black,27,2018,3,con,MAPIP,1.074642857
SEV.black,28,2016,3,chr,MAPIP,0.189175
SEV.black,28,2017,3,chr,MAPIP,0.3655475
SEV.black,28,2018,3,chr,MAPIP,1.201811667
SEV.black,29,2014,3,deluge,MAPIP,0.02003
SEV.black,30,2014,2,deluge,MAPIP,0.2003
SEV.black,30,2015,2,deluge,MAPIP,1.0015
SEV.black,30,2016,2,deluge,MAPIP,0.50075
SEV.black,30,2017,2,deluge,MAPIP,3.0045
SEV.black,30,2018,2,deluge,MAPIP,1.13801
SEV.black,7,2018,8,con,MATA2,0.4555
SEV.black,18,2018,6,con,MATA2,0.0485
SEV.black,19,2017,6,chr,MATA2,0.022775
SEV.black,23,2018,1,con,MATA2,0.00485
SEV.black,24,2017,4,chr,MATA2,0.095655
SEV.black,26,2017,2,chr,MATA2,0.04555
SEV.black,28,2016,3,chr,MATA2,0.4555
SEV.black,28,2017,3,chr,MATA2,0.159425
SEV.black,28,2018,3,chr,MATA2,0.27809375
SEV.black,17,2018,5,con,MELE2,0.03596
SEV.black,28,2018,3,chr,MELE2,0.899
SEV.black,1,2012,10,con,MUAR2,0.858531154
SEV.black,1,2013,10,con,MUAR2,1.906804089
SEV.black,1,2014,10,con,MUAR2,2.729594671
SEV.black,1,2016,10,con,MUAR2,2.988437337
SEV.black,1,2017,10,con,MUAR2,38.48733843
SEV.black,1,2018,10,con,MUAR2,1.4091692
SEV.black,2,2012,9,chr,MUAR2,0.797809348
SEV.black,2,2013,9,chr,MUAR2,0.450095442
SEV.black,5,2016,7,deluge,MUAR2,0.498139468
SEV.black,5,2017,7,deluge,MUAR2,0.1419
SEV.black,6,2012,7,chr,MUAR2,0.676365735
SEV.black,6,2013,7,chr,MUAR2,0.020025
SEV.black,8,2016,9,deluge,MUAR2,0.295351075
SEV.black,8,2017,9,deluge,MUAR2,0.499645316
SEV.black,11,2016,9,con,MUAR2,0.02365
SEV.black,12,2012,8,deluge,MUAR2,1.323045253
SEV.black,12,2013,8,deluge,MUAR2,0.324506918
SEV.black,12,2014,8,deluge,MUAR2,1.320212636
SEV.black,12,2015,8,deluge,MUAR2,1.133904562
SEV.black,12,2016,8,deluge,MUAR2,1.908688607
SEV.black,12,2017,8,deluge,MUAR2,24.47645718
SEV.black,14,2012,4,deluge,MUAR2,2.501377922
SEV.black,14,2013,4,deluge,MUAR2,1.503194212
SEV.black,14,2014,4,deluge,MUAR2,2.429546864
SEV.black,14,2015,4,deluge,MUAR2,1.682608781
SEV.black,14,2016,4,deluge,MUAR2,1.835183989
SEV.black,14,2017,4,deluge,MUAR2,17.71372047
SEV.black,15,2012,4,con,MUAR2,2.346199972
SEV.black,15,2013,4,con,MUAR2,2.84013337
SEV.black,15,2014,4,con,MUAR2,1.944718242
SEV.black,15,2016,4,con,MUAR2,2.714310078
SEV.black,15,2017,4,con,MUAR2,33.1150516
SEV.black,15,2018,4,con,MUAR2,1.663903909
SEV.black,17,2012,5,con,MUAR2,0.858531154
SEV.black,17,2013,5,con,MUAR2,0.803186903
SEV.black,17,2014,5,con,MUAR2,1.257163105
SEV.black,17,2016,5,con,MUAR2,0.927524995
SEV.black,17,2017,5,con,MUAR2,11.75974951
SEV.black,17,2018,5,con,MUAR2,0.71190187
SEV.black,18,2012,6,con,MUAR2,0.696606337
SEV.black,18,2014,6,con,MUAR2,0.415451864
SEV.black,18,2016,6,con,MUAR2,0.623367077
SEV.black,20,2016,6,deluge,MUAR2,0.026015
SEV.black,21,2012,2,con,MUAR2,0.710100072
SEV.black,21,2013,2,con,MUAR2,1.446600212
SEV.black,21,2014,2,con,MUAR2,0.604937978
SEV.black,21,2016,2,con,MUAR2,0.614894782
SEV.black,21,2017,2,con,MUAR2,8.510963427
SEV.black,22,2012,1,chr,MUAR2,0.93612013
SEV.black,22,2013,1,chr,MUAR2,0.256039008
SEV.black,23,2012,1,con,MUAR2,1.767663814
SEV.black,23,2013,1,con,MUAR2,1.148768485
SEV.black,23,2014,1,con,MUAR2,1.838457509
SEV.black,23,2016,1,con,MUAR2,3.744374974
SEV.black,23,2017,1,con,MUAR2,58.74149143
SEV.black,25,2015,1,deluge,MUAR2,0.386479945
SEV.black,25,2016,1,deluge,MUAR2,0.302586551
SEV.black,25,2017,1,deluge,MUAR2,1.033267975
SEV.black,27,2013,3,con,MUAR2,0.35568913
SEV.black,27,2014,3,con,MUAR2,0.226640791
SEV.black,27,2016,3,con,MUAR2,0.388054234
SEV.black,27,2017,3,con,MUAR2,1.112616128
SEV.black,27,2018,3,con,MUAR2,0.363268205
SEV.black,28,2012,3,chr,MUAR2,1.013199229
SEV.black,28,2013,3,chr,MUAR2,0.308550067
SEV.black,28,2016,3,chr,MUAR2,0.01419
SEV.black,28,2017,3,chr,MUAR2,0.401726114
SEV.black,30,2012,2,deluge,MUAR2,0.662872
SEV.black,30,2013,2,deluge,MUAR2,0.00634125
SEV.black,30,2014,2,deluge,MUAR2,1.209875957
SEV.black,30,2015,2,deluge,MUAR2,0.617206992
SEV.black,30,2016,2,deluge,MUAR2,0.820653436
SEV.black,30,2017,2,deluge,MUAR2,5.879392945
SEV.black,1,2014,10,con,MUSQ3,0.04555
SEV.black,3,2018,8,chr,MUSQ3,0.04555
SEV.black,7,2014,8,con,MUSQ3,0.22775
SEV.black,10,2018,10,chr,MUSQ3,0.0911
SEV.black,5,2014,7,deluge,NAHI,0.288375
SEV.black,5,2015,7,deluge,NAHI,0.036375
SEV.black,7,2015,8,con,NAHI,0.0485
SEV.black,8,2014,9,deluge,NAHI,0.0485
SEV.black,8,2018,9,deluge,NAHI,0.12125
SEV.black,9,2015,10,deluge,NAHI,0.02425
SEV.black,10,2015,10,chr,NAHI,0.0485
SEV.black,12,2015,8,deluge,NAHI,0.0873
SEV.black,13,2014,5,deluge,NAHI,0.084875
SEV.black,13,2015,5,deluge,NAHI,0.0291
SEV.black,13,2018,5,deluge,NAHI,0.151125
SEV.black,14,2014,4,deluge,NAHI,0.221141667
SEV.black,14,2015,4,deluge,NAHI,0.2437125
SEV.black,14,2018,4,deluge,NAHI,0.0109125
SEV.black,20,2018,6,deluge,NAHI,0.02425
SEV.black,25,2015,1,deluge,NAHI,0.08245
SEV.black,25,2018,1,deluge,NAHI,0.016975
SEV.black,28,2015,3,chr,NAHI,0.02425
SEV.black,29,2015,3,deluge,NAHI,0.00485
SEV.black,30,2015,2,deluge,NAHI,0.00485
SEV.black,30,2018,2,deluge,NAHI,0.026675
SEV.black,2,2016,9,chr,OECA10,0.41225
SEV.black,5,2013,7,deluge,OECA10,0.090695
SEV.black,5,2015,7,deluge,OECA10,0.093775
SEV.black,7,2015,8,con,OECA10,0.281325
SEV.black,7,2016,8,con,OECA10,0.281325
SEV.black,8,2014,9,deluge,OECA10,0.18755
SEV.black,9,2015,10,deluge,OECA10,0.18755
SEV.black,10,2013,10,chr,OECA10,0.1649
SEV.black,10,2015,10,chr,OECA10,0.22506
SEV.black,10,2016,10,chr,OECA10,0.4219875
SEV.black,10,2017,10,chr,OECA10,0.018755
SEV.black,11,2014,9,con,OECA10,0.18755
SEV.black,11,2015,9,con,OECA10,0.18755
SEV.black,12,2013,8,deluge,OECA10,0.1649
SEV.black,16,2016,5,chr,OECA10,0.656425
SEV.black,18,2015,6,con,OECA10,0.18755
SEV.black,18,2016,6,con,OECA10,0.3751
SEV.black,18,2017,6,con,OECA10,0.100026667
SEV.black,19,2016,6,chr,OECA10,0.3282125
SEV.black,19,2017,6,chr,OECA10,0.093775
SEV.black,20,2013,6,deluge,OECA10,0.01649
SEV.black,20,2014,6,deluge,OECA10,0.18755
SEV.black,20,2015,6,deluge,OECA10,0.3751
SEV.black,20,2018,6,deluge,OECA10,0.093775
SEV.black,23,2015,1,con,OECA10,0.1031525
SEV.black,23,2016,1,con,OECA10,0.1031525
SEV.black,23,2017,1,con,OECA10,0.11253
SEV.black,23,2018,1,con,OECA10,0.18755
SEV.black,26,2017,2,chr,OECA10,0.018755
SEV.black,27,2016,3,con,OECA10,0.093775
SEV.black,28,2015,3,chr,OECA10,0.093775
SEV.black,28,2016,3,chr,OECA10,0.8908625
SEV.black,28,2017,3,chr,OECA10,0.118781667
SEV.black,29,2015,3,deluge,OECA10,0.18755
SEV.black,29,2017,3,deluge,OECA10,0.018755
SEV.black,25,2016,1,deluge,OESU3,0.01649
SEV.black,9,2018,10,deluge,OPPH,1.085
SEV.black,24,2017,4,chr,OPPH,0.0434
SEV.black,27,2018,3,con,OPPH,0.70525
SEV.black,20,2017,6,deluge,PEAN,0.04425
SEV.black,5,2013,7,deluge,PHACE,1.105503125
SEV.black,5,2014,7,deluge,PHACE,0.38556875
SEV.black,8,2013,9,deluge,PHACE,0.1028375
SEV.black,8,2014,9,deluge,PHACE,0.1101625
SEV.black,9,2013,10,deluge,PHACE,0.2673775
SEV.black,9,2014,10,deluge,PHACE,0.1101625
SEV.black,12,2013,8,deluge,PHACE,0.1028375
SEV.black,12,2014,8,deluge,PHACE,0.335995625
SEV.black,13,2013,5,deluge,PHACE,0.591315625
SEV.black,14,2013,4,deluge,PHACE,0.167110938
SEV.black,14,2014,4,deluge,PHACE,2.111447917
SEV.black,20,2013,6,deluge,PHACE,0.07198625
SEV.black,25,2013,1,deluge,PHACE,0.035993125
SEV.black,29,2013,3,deluge,PHACE,0.1028375
SEV.black,29,2014,3,deluge,PHACE,1.569815625
SEV.black,29,2018,3,deluge,PHACE,0.01028375
SEV.black,30,2013,2,deluge,PHACE,0.1028375
SEV.black,1,2016,10,con,PHCR,0.35405
SEV.black,1,2017,10,con,PHCR,0.194
SEV.black,2,2016,9,chr,PHCR,1.7884375
SEV.black,2,2017,9,chr,PHCR,0.133375
SEV.black,3,2016,8,chr,PHCR,2.5280625
SEV.black,3,2017,8,chr,PHCR,0.20855
SEV.black,4,2016,7,con,PHCR,0.2267375
SEV.black,4,2017,7,con,PHCR,0.11155
SEV.black,4,2018,7,con,PHCR,0.0485
SEV.black,5,2015,7,deluge,PHCR,0.0485
SEV.black,5,2016,7,deluge,PHCR,0.41225
SEV.black,5,2017,7,deluge,PHCR,0.0351625
SEV.black,5,2018,7,deluge,PHCR,0.00485
SEV.black,6,2016,7,chr,PHCR,2.8918125
SEV.black,6,2017,7,chr,PHCR,0.201275
SEV.black,6,2018,7,chr,PHCR,0.0097
SEV.black,7,2016,8,con,PHCR,1.5968625
SEV.black,7,2017,8,con,PHCR,0.1661125
SEV.black,7,2018,8,con,PHCR,0.41225
SEV.black,8,2016,9,deluge,PHCR,0.0485
SEV.black,8,2017,9,deluge,PHCR,0.128525
SEV.black,8,2018,9,deluge,PHCR,0.027483333
SEV.black,9,2016,10,deluge,PHCR,0.284533333
SEV.black,9,2017,10,deluge,PHCR,0.0303125
SEV.black,9,2018,10,deluge,PHCR,0.308783333
SEV.black,10,2016,10,chr,PHCR,2.7063
SEV.black,10,2017,10,chr,PHCR,0.0873
SEV.black,11,2016,9,con,PHCR,0.6305
SEV.black,11,2017,9,con,PHCR,0.15035
SEV.black,11,2018,9,con,PHCR,0.060625
SEV.black,12,2014,8,deluge,PHCR,0.1358
SEV.black,12,2015,8,deluge,PHCR,0.0388
SEV.black,12,2016,8,deluge,PHCR,0.229566667
SEV.black,12,2017,8,deluge,PHCR,0.021825
SEV.black,12,2018,8,deluge,PHCR,0.026675
SEV.black,13,2014,5,deluge,PHCR,0.41225
SEV.black,13,2015,5,deluge,PHCR,0.02425
SEV.black,13,2016,5,deluge,PHCR,0.909375
SEV.black,13,2017,5,deluge,PHCR,0.05335
SEV.black,14,2014,4,deluge,PHCR,0.21825
SEV.black,14,2015,4,deluge,PHCR,0.26675
SEV.black,14,2016,4,deluge,PHCR,0.5880625
SEV.black,14,2017,4,deluge,PHCR,0.0303125
SEV.black,14,2018,4,deluge,PHCR,0.00485
SEV.black,15,2016,4,con,PHCR,0.292616667
SEV.black,15,2017,4,con,PHCR,0.1067
SEV.black,15,2018,4,con,PHCR,0.084875
SEV.black,16,2015,5,chr,PHCR,0.026675
SEV.black,16,2016,5,chr,PHCR,6.2261875
SEV.black,16,2017,5,chr,PHCR,0.424375
SEV.black,16,2018,5,chr,PHCR,0.1455
SEV.black,17,2016,5,con,PHCR,0.3492
SEV.black,17,2017,5,con,PHCR,0.1151875
SEV.black,17,2018,5,con,PHCR,0.230375
SEV.black,18,2016,6,con,PHCR,2.27465
SEV.black,18,2017,6,con,PHCR,0.2946375
SEV.black,18,2018,6,con,PHCR,0.7178
SEV.black,19,2016,6,chr,PHCR,3.71995
SEV.black,19,2017,6,chr,PHCR,0.0194
SEV.black,19,2018,6,chr,PHCR,0.02425
SEV.black,20,2014,6,deluge,PHCR,1.13975
SEV.black,20,2016,6,deluge,PHCR,0.8160125
SEV.black,20,2017,6,deluge,PHCR,0.0424375
SEV.black,20,2018,6,deluge,PHCR,0.323333333
SEV.black,21,2016,2,con,PHCR,0.5977625
SEV.black,21,2017,2,con,PHCR,0.1127625
SEV.black,21,2018,2,con,PHCR,0.0485
SEV.black,22,2016,1,chr,PHCR,2.6856875
SEV.black,22,2017,1,chr,PHCR,0.00485
SEV.black,22,2018,1,chr,PHCR,0.02425
SEV.black,23,2016,1,con,PHCR,1.5216875
SEV.black,23,2017,1,con,PHCR,0.29585
SEV.black,23,2018,1,con,PHCR,0.2425
SEV.black,24,2015,4,chr,PHCR,0.0485
SEV.black,24,2016,4,chr,PHCR,3.298
SEV.black,24,2017,4,chr,PHCR,0.2328
SEV.black,24,2018,4,chr,PHCR,0.0485
SEV.black,25,2014,1,deluge,PHCR,0.7699375
SEV.black,25,2016,1,deluge,PHCR,0.3867875
SEV.black,25,2017,1,deluge,PHCR,0.1030625
SEV.black,25,2018,1,deluge,PHCR,0.025866667
SEV.black,26,2016,2,chr,PHCR,3.911525
SEV.black,26,2018,2,chr,PHCR,0.0485
SEV.black,27,2016,3,con,PHCR,1.0342625
SEV.black,27,2017,3,con,PHCR,0.0582
SEV.black,27,2018,3,con,PHCR,0.2267375
SEV.black,28,2016,3,chr,PHCR,5.39805
SEV.black,28,2017,3,chr,PHCR,0.00485
SEV.black,28,2018,3,chr,PHCR,0.278875
SEV.black,29,2014,3,deluge,PHCR,2.7645
SEV.black,29,2016,3,deluge,PHCR,0.997483333
SEV.black,29,2018,3,deluge,PHCR,0.1273125
SEV.black,30,2014,2,deluge,PHCR,1.729833333
SEV.black,30,2016,2,deluge,PHCR,2.00305
SEV.black,30,2017,2,deluge,PHCR,2.4832
SEV.black,30,2018,2,deluge,PHCR,0.109125
SEV.black,16,2012,5,chr,PLJA,2.239726624
SEV.black,16,2013,5,chr,PLJA,0.712633889
SEV.black,16,2016,5,chr,PLJA,0.863124905
SEV.black,16,2017,5,chr,PLJA,0.1694
SEV.black,16,2018,5,chr,PLJA,0.947968529
SEV.black,18,2018,6,con,PLJA,3.152998385
SEV.black,27,2012,3,con,PLJA,1.774315642
SEV.black,27,2013,3,con,PLJA,0.308
SEV.black,27,2014,3,con,PLJA,6.699
SEV.black,27,2018,3,con,PLJA,1.961499193
SEV.black,28,2012,3,chr,PLJA,10.64589385
SEV.black,28,2013,3,chr,PLJA,4.450364232
SEV.black,28,2014,3,chr,PLJA,0.689164338
SEV.black,28,2016,3,chr,PLJA,4.458161306
SEV.black,28,2017,3,chr,PLJA,7.083465199
SEV.black,28,2018,3,chr,PLJA,4.12396033
SEV.black,30,2018,2,deluge,PLJA,0.385
SEV.black,1,2014,10,con,PLPA2,0.031266667
SEV.black,1,2016,10,con,PLPA2,0.15879
SEV.black,1,2017,10,con,PLPA2,0.12194
SEV.black,1,2018,10,con,PLPA2,0.082075
SEV.black,2,2015,9,chr,PLPA2,0.007146667
SEV.black,2,2016,9,chr,PLPA2,0.324615
SEV.black,2,2017,9,chr,PLPA2,0.01273
SEV.black,2,2018,9,chr,PLPA2,0.02211
SEV.black,3,2015,8,chr,PLPA2,0.043773333
SEV.black,3,2016,8,chr,PLPA2,0.121605
SEV.black,3,2017,8,chr,PLPA2,0.028475
SEV.black,3,2018,8,chr,PLPA2,0.126965
SEV.black,4,2014,7,con,PLPA2,0.0402
SEV.black,4,2016,7,con,PLPA2,0.159125
SEV.black,4,2017,7,con,PLPA2,0.08308
SEV.black,4,2018,7,con,PLPA2,0.093465
SEV.black,5,2013,7,deluge,PLPA2,0.017085
SEV.black,5,2014,7,deluge,PLPA2,0.06968
SEV.black,5,2015,7,deluge,PLPA2,0.04824
SEV.black,5,2016,7,deluge,PLPA2,0.203345
SEV.black,5,2017,7,deluge,PLPA2,0.011725
SEV.black,5,2018,7,deluge,PLPA2,0.01943
SEV.black,6,2015,7,chr,PLPA2,0.0134
SEV.black,6,2016,7,chr,PLPA2,0.29614
SEV.black,6,2017,7,chr,PLPA2,0.05561
SEV.black,6,2018,7,chr,PLPA2,0.021775
SEV.black,7,2014,8,con,PLPA2,0.02077
SEV.black,7,2015,8,con,PLPA2,0.04087
SEV.black,7,2016,8,con,PLPA2,0.52126
SEV.black,7,2017,8,con,PLPA2,0.114235
SEV.black,7,2018,8,con,PLPA2,0.540355
SEV.black,8,2013,9,deluge,PLPA2,0.017866667
SEV.black,8,2014,9,deluge,PLPA2,0.057811429
SEV.black,8,2015,9,deluge,PLPA2,0.091455
SEV.black,8,2016,9,deluge,PLPA2,0.11524
SEV.black,8,2017,9,deluge,PLPA2,0.011725
SEV.black,8,2018,9,deluge,PLPA2,0.20569
SEV.black,9,2013,10,deluge,PLPA2,0.00737
SEV.black,9,2014,10,deluge,PLPA2,0.0536
SEV.black,9,2015,10,deluge,PLPA2,0.06231
SEV.black,9,2016,10,deluge,PLPA2,0.189945
SEV.black,9,2017,10,deluge,PLPA2,0.03953
SEV.black,9,2018,10,deluge,PLPA2,0.028475
SEV.black,10,2015,10,chr,PLPA2,0.015075
SEV.black,10,2016,10,chr,PLPA2,0.22043
SEV.black,10,2017,10,chr,PLPA2,0.04556
SEV.black,10,2018,10,chr,PLPA2,0.03216
SEV.black,11,2014,9,con,PLPA2,0.02144
SEV.black,11,2015,9,con,PLPA2,0.025795
SEV.black,11,2016,9,con,PLPA2,0.23249
SEV.black,11,2017,9,con,PLPA2,0.112895
SEV.black,11,2018,9,con,PLPA2,0.06834
SEV.black,12,2013,8,deluge,PLPA2,0.0134
SEV.black,12,2014,8,deluge,PLPA2,0.067574286
SEV.black,12,2015,8,deluge,PLPA2,0.13065
SEV.black,12,2016,8,deluge,PLPA2,0.16549
SEV.black,12,2017,8,deluge,PLPA2,0.0169175
SEV.black,12,2018,8,deluge,PLPA2,0.01206
SEV.black,13,2013,5,deluge,PLPA2,0.0134
SEV.black,13,2014,5,deluge,PLPA2,0.06566
SEV.black,13,2015,5,deluge,PLPA2,0.05427
SEV.black,13,2016,5,deluge,PLPA2,0.0871
SEV.black,13,2017,5,deluge,PLPA2,0.00335
SEV.black,13,2018,5,deluge,PLPA2,0.30083
SEV.black,14,2013,4,deluge,PLPA2,0.0134
SEV.black,14,2014,4,deluge,PLPA2,0.0758775
SEV.black,14,2015,4,deluge,PLPA2,0.114905
SEV.black,14,2016,4,deluge,PLPA2,0.1474
SEV.black,14,2017,4,deluge,PLPA2,0.0128975
SEV.black,14,2018,4,deluge,PLPA2,0.01273
SEV.black,15,2013,4,con,PLPA2,0.0134
SEV.black,15,2014,4,con,PLPA2,0.0335
SEV.black,15,2015,4,con,PLPA2,0.03484
SEV.black,15,2016,4,con,PLPA2,0.09045
SEV.black,15,2017,4,con,PLPA2,0.033165
SEV.black,15,2018,4,con,PLPA2,0.015633333
SEV.black,16,2015,5,chr,PLPA2,0.01675
SEV.black,16,2016,5,chr,PLPA2,0.46297
SEV.black,16,2017,5,chr,PLPA2,0.09782
SEV.black,16,2018,5,chr,PLPA2,0.05226
SEV.black,17,2013,5,con,PLPA2,0.0134
SEV.black,17,2015,5,con,PLPA2,0.03082
SEV.black,17,2016,5,con,PLPA2,0.22512
SEV.black,17,2017,5,con,PLPA2,0.055275
SEV.black,17,2018,5,con,PLPA2,0.08978
SEV.black,18,2014,6,con,PLPA2,0.010273333
SEV.black,18,2015,6,con,PLPA2,0.067
SEV.black,18,2016,6,con,PLPA2,0.18157
SEV.black,18,2017,6,con,PLPA2,0.088105
SEV.black,18,2018,6,con,PLPA2,0.06231
SEV.black,19,2015,6,chr,PLPA2,0.0134
SEV.black,19,2016,6,chr,PLPA2,0.26934
SEV.black,19,2017,6,chr,PLPA2,0.06298
SEV.black,19,2018,6,chr,PLPA2,0.01273
SEV.black,20,2013,6,deluge,PLPA2,0.010385
SEV.black,20,2014,6,deluge,PLPA2,0.063248
SEV.black,20,2015,6,deluge,PLPA2,0.12127
SEV.black,20,2016,6,deluge,PLPA2,0.69546
SEV.black,20,2017,6,deluge,PLPA2,0.0490775
SEV.black,20,2018,6,deluge,PLPA2,0.4221
SEV.black,21,2014,2,con,PLPA2,0.02144
SEV.black,21,2015,2,con,PLPA2,0.04154
SEV.black,21,2016,2,con,PLPA2,0.150415
SEV.black,21,2017,2,con,PLPA2,0.08844
SEV.black,21,2018,2,con,PLPA2,0.16951
SEV.black,22,2015,1,chr,PLPA2,0.02412
SEV.black,22,2016,1,chr,PLPA2,0.57352
SEV.black,22,2017,1,chr,PLPA2,0.08844
SEV.black,22,2018,1,chr,PLPA2,0.010385
SEV.black,23,2015,1,con,PLPA2,0.027246667
SEV.black,23,2016,1,con,PLPA2,0.248905
SEV.black,23,2017,1,con,PLPA2,0.0804
SEV.black,23,2018,1,con,PLPA2,0.072695
SEV.black,24,2015,4,chr,PLPA2,0.071355
SEV.black,24,2016,4,chr,PLPA2,0.617405
SEV.black,24,2017,4,chr,PLPA2,0.05695
SEV.black,24,2018,4,chr,PLPA2,0.08241
SEV.black,25,2013,1,deluge,PLPA2,0.01474
SEV.black,25,2014,1,deluge,PLPA2,0.064588
SEV.black,25,2015,1,deluge,PLPA2,0.08375
SEV.black,25,2016,1,deluge,PLPA2,0.23249
SEV.black,25,2017,1,deluge,PLPA2,0.0189275
SEV.black,25,2018,1,deluge,PLPA2,0.080065
SEV.black,26,2015,2,chr,PLPA2,0.066665
SEV.black,26,2016,2,chr,PLPA2,0.18626
SEV.black,26,2017,2,chr,PLPA2,0.04288
SEV.black,26,2018,2,chr,PLPA2,0.016973333
SEV.black,27,2013,3,con,PLPA2,0.00134
SEV.black,27,2014,3,con,PLPA2,0.050026667
SEV.black,27,2015,3,con,PLPA2,0.104073333
SEV.black,27,2016,3,con,PLPA2,0.35309
SEV.black,27,2017,3,con,PLPA2,0.067335
SEV.black,27,2018,3,con,PLPA2,0.169175
SEV.black,28,2015,3,chr,PLPA2,0.11725
SEV.black,28,2016,3,chr,PLPA2,0.711093333
SEV.black,28,2017,3,chr,PLPA2,0.114905
SEV.black,28,2018,3,chr,PLPA2,0.02546
SEV.black,29,2013,3,deluge,PLPA2,0.00134
SEV.black,29,2014,3,deluge,PLPA2,0.122275
SEV.black,29,2015,3,deluge,PLPA2,0.151755
SEV.black,29,2016,3,deluge,PLPA2,0.23584
SEV.black,29,2017,3,deluge,PLPA2,0.0095475
SEV.black,29,2018,3,deluge,PLPA2,0.179895
SEV.black,30,2013,2,deluge,PLPA2,0.00134
SEV.black,30,2014,2,deluge,PLPA2,0.049133333
SEV.black,30,2015,2,deluge,PLPA2,0.171185
SEV.black,30,2016,2,deluge,PLPA2,0.362805
SEV.black,30,2017,2,deluge,PLPA2,0.016415
SEV.black,30,2018,2,deluge,PLPA2,0.42612
SEV.black,7,2017,8,con,POOL,0.029088511
SEV.black,2,2017,9,chr,PSTAT,0.468875
SEV.black,2,2018,9,chr,PSTAT,0.675
SEV.black,20,2018,6,deluge,PSTAT,0.093775
SEV.black,30,2018,2,deluge,PSTAT,0.18755
SEV.black,1,2018,10,con,SATR12,0.4033
SEV.black,2,2015,9,chr,SATR12,0.4033
SEV.black,2,2018,9,chr,SATR12,0.04033
SEV.black,3,2015,8,chr,SATR12,0.4033
SEV.black,3,2017,8,chr,SATR12,0.215093333
SEV.black,3,2018,8,chr,SATR12,15.12375
SEV.black,4,2017,7,con,SATR12,0.20165
SEV.black,5,2014,7,deluge,SATR12,0.36297
SEV.black,5,2018,7,deluge,SATR12,0.04033
SEV.black,6,2017,7,chr,SATR12,1.2099
SEV.black,7,2018,8,con,SATR12,0.12099
SEV.black,8,2014,9,deluge,SATR12,6.0495
SEV.black,8,2018,9,deluge,SATR12,0.4033
SEV.black,10,2014,10,chr,SATR12,0.20165
SEV.black,10,2015,10,chr,SATR12,0.4033
SEV.black,10,2017,10,chr,SATR12,2.1677375
SEV.black,11,2017,9,con,SATR12,0.20165
SEV.black,12,2014,8,deluge,SATR12,1.00825
SEV.black,13,2014,5,deluge,SATR12,0.08066
SEV.black,14,2017,4,deluge,SATR12,0.215093333
SEV.black,14,2018,4,deluge,SATR12,0.04033
SEV.black,15,2018,4,con,SATR12,0.04033
SEV.black,16,2014,5,chr,SATR12,0.20165
SEV.black,16,2015,5,chr,SATR12,0.72594
SEV.black,16,2016,5,chr,SATR12,1.2099
SEV.black,16,2017,5,chr,SATR12,1.3208075
SEV.black,17,2018,5,con,SATR12,0.215093333
SEV.black,19,2014,6,chr,SATR12,0.4033
SEV.black,19,2017,6,chr,SATR12,0.215093333
SEV.black,19,2018,6,chr,SATR12,0.48396
SEV.black,20,2014,6,deluge,SATR12,8.066
SEV.black,20,2016,6,deluge,SATR12,1.00825
SEV.black,20,2017,6,deluge,SATR12,4.033
SEV.black,21,2014,2,con,SATR12,0.04033
SEV.black,21,2017,2,con,SATR12,0.60495
SEV.black,22,2015,1,chr,SATR12,0.4033
SEV.black,22,2017,1,chr,SATR12,1.49221
SEV.black,22,2018,1,chr,SATR12,0.221815
SEV.black,23,2015,1,con,SATR12,0.4033
SEV.black,23,2017,1,con,SATR12,8.066
SEV.black,23,2018,1,con,SATR12,5.142075
SEV.black,24,2014,4,chr,SATR12,10.0825
SEV.black,24,2016,4,chr,SATR12,2.0165
SEV.black,24,2017,4,chr,SATR12,2.0165
SEV.black,24,2018,4,chr,SATR12,4.033
SEV.black,25,2016,1,deluge,SATR12,0.04033
SEV.black,26,2014,2,chr,SATR12,1.028415
SEV.black,26,2016,2,chr,SATR12,60.495
SEV.black,26,2017,2,chr,SATR12,7.404588
SEV.black,26,2018,2,chr,SATR12,0.76627
